pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-288 b,Kepler-288,0,1,3,Transit,2014,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,6.09741,0.00012,-0.00012,0,0.067,,,0,1.64,0.44,-0.44,0,,,,,,,,,,,,,,0,,,0,,,,0,1035,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,5661,200,-200,0,1.15,0.3,-0.3,0,1.08,0.3,-0.3,0,,,,0,,4.35,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m39.94s,288.9163997,+39d35m41.11s,39.5947523,1194.15,34.44,-32.59,15.283,0.252,-0.252,13.587,0.042,-0.042,15.152,0.000335,-0.000335,2013-10-28 00:00:00,2014-01-08 00:00:00,2013-10-28 00:00:00
Kepler-288 b,Kepler-288,0,1,3,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,6.09747233,5.337e-05,-5.337e-05,0,,,,0,,,,0,,,,,,,,,,,,,,,,,0,,,,0,,,,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5670,122,-122,0,1.11,,,0,1.01,,,0,,,,,,4.36,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m39.94s,288.9163997,+39d35m41.11s,39.5947523,1194.15,34.44,-32.59,15.283,0.252,-0.252,13.587,0.042,-0.042,15.152,0.000335,-0.000335,2018-09-25 00:00:00,2018-08-16 00:00:00,2018-09-25 00:00:00
Kepler-288 b,Kepler-288,0,1,3,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr24_koi),0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,6.09750607,4.944e-05,-4.944e-05,0,0.0638,,,0,1.64,0.59,-0.25,0,,,,,,,,,,,,,,0,,,0,307.62,330.17,-115.88,0,1068,,,0,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,,5918,185,-193,0,1.07,0.38,-0.17,0,0.93,0.14,-0.09,0,-0.22,0.29,-0.28,0,[Fe/H],4.35,0.13,-0.24,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m39.94s,288.9163997,+39d35m41.11s,39.5947523,1194.15,34.44,-32.59,15.283,0.252,-0.252,13.587,0.042,-0.042,15.152,0.000335,-0.000335,2015-08-25 00:00:00,2015-09-24 00:00:00,2015-08-25 00:00:00
Kepler-288 b,Kepler-288,1,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,6.097326,6.4e-05,-6.4e-05,0,0.065,,,0,1.67,0.8,-0.8,0,0.149,0.071,-0.071,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,,5918,250,-250,0,1.09,0.52,-0.52,0,,,,,,,,,,4.35,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m39.94s,288.9163997,+39d35m41.11s,39.5947523,1194.15,34.44,-32.59,15.283,0.252,-0.252,13.587,0.042,-0.042,15.152,0.000335,-0.000335,2014-05-14 00:00:00,2014-03,2014-05-14 00:00:00
Kepler-288 b,Kepler-288,0,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,,,,,,,1.558,0.115,-0.105,0,0.139,0.01,-0.009,0,,,,,,,,,,,,,,247.3,17.52,-16.21,0,,,,,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,5698,114,-114,0,1.07,0.06,-0.06,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m39.94s,288.9163997,+39d35m41.11s,39.5947523,1194.15,34.44,-32.59,15.283,0.252,-0.252,13.587,0.042,-0.042,15.152,0.000335,-0.000335,2018-09-04 00:00:00,2018-10,2018-09-06 00:00:00
Kepler-288 b,Kepler-288,0,1,3,Transit,2014,Kepler,Published Confirmed,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,6.09742549,6.027e-05,-6.027e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,5670,122,-122,0,1.11,,,0,1.01,,,0,,,,,,4.36,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m39.94s,288.9163997,+39d35m41.11s,39.5947523,1194.15,34.44,-32.59,15.283,0.252,-0.252,13.587,0.042,-0.042,15.152,0.000335,-0.000335,2019-04-16 00:00:00,2019-03,2019-04-18 00:00:00
Kepler-288 b,Kepler-288,0,1,3,Transit,2014,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,6.09747233,5.337e-05,-5.337e-05,0,0.0662,,,0,2.22,0.34,-0.52,0,,,,,,,,,,,,,,0,,,0,485.84,202.17,-214.51,0,1197,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5661,85,-77,0,1.52,0.24,-0.35,0,1.04,0.09,-0.08,0,0.16,0.15,-0.15,0,[Fe/H],4.09,0.2,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m39.94s,288.9163997,+39d35m41.11s,39.5947523,1194.15,34.44,-32.59,15.283,0.252,-0.252,13.587,0.042,-0.042,15.152,0.000335,-0.000335,2017-05-08 00:00:00,2017-08-31 00:00:00,2017-05-08 00:00:00
Kepler-288 b,Kepler-288,0,1,3,Transit,2014,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,6.09750607,4.944e-05,-4.944e-05,0,0.0638,,,0,1.64,0.59,-0.25,0,,,,,,,,,,,,,,0,,,0,307.62,330.17,-115.88,0,1068,,,0,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,5918,185,-193,0,1.07,0.38,-0.17,0,0.93,0.14,-0.09,0,-0.22,0.29,-0.28,0,[Fe/H],4.35,0.13,-0.24,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h15m39.94s,288.9163997,+39d35m41.11s,39.5947523,1194.15,34.44,-32.59,15.283,0.252,-0.252,13.587,0.042,-0.042,15.152,0.000335,-0.000335,2014-11-18 00:00:00,2014-12-04 00:00:00,2014-11-18 00:00:00
K2-9 b,K2-9,0,1,1,Transit,2015,K2,Published Candidate,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,18.448653,,,0,,,,,3.33,,,0,0.297,,,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=VANDERBURG_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..222...14V/abstract target=ref>Vanderburg et al. 2016</a>,,3765,,,0,0.52,,,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h45m03.29s,176.263724,+00d00m19.47s,0.0054085,82.9631,0.3747,-0.3714,15.86,0.195,-0.195,11.495,0.023,-0.023,14.8665,0.000584,-0.000584,2015-12-05 00:00:00,2016-01,2015-12-05 00:00:00
K2-9 b,K2-9,0,1,1,Transit,2015,K2,Published Confirmed,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,18.4474,0.0015,-0.0015,0,0.1098,0.0058,-0.0058,0,5.6,4.5,-4.5,0,0.5,0.401,-0.401,0,,,,,,,,,,,,,,4.4,1.6,-1.6,0,,,,,0,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,,4052,120,-120,0,0.47,0.07,-0.07,0,0.52,0.08,-0.08,0,,,,,,4.82,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h45m03.29s,176.263724,+00d00m19.47s,0.0054085,82.9631,0.3747,-0.3714,15.86,0.195,-0.195,11.495,0.023,-0.023,14.8665,0.000584,-0.000584,2016-07-14 00:00:00,2016-09,2016-07-18 00:00:00
K2-9 b,K2-9,0,1,1,Transit,2015,K2,Published Confirmed,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,18.44883,0.00137,-0.00137,0,0.0848,0.005,-0.005,0,1.6,0.42,-0.42,0,0.143,0.037,-0.037,0,,,,,,,,,,,,,,,,,,284,14,-14,0,0,<a refstr=MONTET_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...809...25M/abstract target=ref>Montet et al. 2015</a>,,3468,20,-19,0,0.25,0.04,-0.03,0,0.24,0.05,-0.03,0,-0.46,0.12,-0.1,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h45m03.29s,176.263724,+00d00m19.47s,0.0054085,82.9631,0.3747,-0.3714,15.86,0.195,-0.195,11.495,0.023,-0.023,14.8665,0.000584,-0.000584,2016-01-20 00:00:00,2015-08,2015-07-16 00:00:00
K2-9 b,K2-9,1,1,1,Transit,2015,K2,Published Confirmed,0,<a refstr=SCHLIEDER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...818...87S/abstract target=ref>Schlieder et al. 2016</a>,18.4498,0.0015,-0.0015,0,0.091,0.013,-0.016,0,2.25,0.53,-0.96,0,0.201,0.047,-0.086,0,,,,,,,,,,,,,,1.36,1.59,-0.81,0,314,67,-64,0,0,<a refstr=SCHLIEDER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...818...87S/abstract target=ref>Schlieder et al. 2016</a>,M2.5 V,3390,150,-150,0,0.31,0.11,-0.11,0,0.3,0.14,-0.14,0,-0.25,0.2,-0.2,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h45m03.29s,176.263724,+00d00m19.47s,0.0054085,82.9631,0.3747,-0.3714,15.86,0.195,-0.195,11.495,0.023,-0.023,14.8665,0.000584,-0.000584,2016-01-20 00:00:00,2016-02,2016-01-21 00:00:00
K2-9 b,K2-9,0,1,1,Transit,2015,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,18.44951,0.00057,-0.00059,0,,,,,3.09,0.58,-0.47,0,0.276,0.052,-0.042,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.47,0.09,-0.06,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h45m03.29s,176.263724,+00d00m19.47s,0.0054085,82.9631,0.3747,-0.3714,15.86,0.195,-0.195,11.495,0.023,-0.023,14.8665,0.000584,-0.000584,2019-09-05 00:00:00,2019-09,2019-09-05 00:00:00
HD 40307 g,HD 40307,1,1,5,Radial Velocity,2013,La Silla Observatory,Published Confirmed,1,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>,197.8,5.7,-9,0,0.6,0.034,-0.033,0,,,,,,,,,7.1,2.6,-2.6,0,0.0223,0.0082,-0.0082,0,Msini,0.29,0.31,-0.29,0,,,,,,,,,0,<a refstr=TUOMI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A..48T/abstract target=ref> Tuomi et al. 2013 </a>,K2.5 V,4956,50,-50,0,,,,,0.77,0.05,-0.05,0,-0.31,0.03,-0.03,0,[Fe/H],4.47,0.16,-0.16,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,12.9363,0.0047,-0.0046,7.17,0.03,-0.03,4.793,0.016,-0.016,6.84367,0.00026,-0.00026,2014-05-14 00:00:00,2013-01,2014-05-14 00:00:00
HD 40307 g,HD 40307,0,1,5,Radial Velocity,2013,La Silla Observatory,Published Confirmed,1,<a refstr=BRASSER_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.3685B/abstract target=ref>Brasser et al. 2014</a>,196.343,2.1817,-2.1817,0,0.6069,0.00096,-0.00096,0,,,,,,,,,7.1,2.6,-2.6,0,0.02234,0.00818,-0.00818,0,Msini,0.2205,0.1113,-0.1113,0,,,,,255,349,-349,0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4867.44,139.15,-135.46,0,0.72,0.06,-0.05,0,0.79,0.09,-0.09,0,-0.323,0.014,-0.014,0,[M/H],4.63,0.1,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h54m04.13s,88.5172191,-60d01m25.42s,-60.0237289,12.9363,0.0047,-0.0046,7.17,0.03,-0.03,4.793,0.016,-0.016,6.84367,0.00026,-0.00026,2015-08-26 00:00:00,2014-06,2015-08-27 00:00:00
HD 216520 c,HD 216520,1,1,2,Radial Velocity,2020,Multiple Observatories,Published Confirmed,0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...10B/abstract target=ref>Burt et al. 2021</a>,154.43,0.44,-0.44,0,0.528,0.01,-0.01,0,,,,,,,,,9.44,1.63,-1.63,0,0.0297,0.00513,-0.00513,0,Msini,0.12,0.08,-0.08,0,,,,,,,,,0,<a refstr=BURT_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...10B/abstract target=ref>Burt et al. 2021</a>,,5103,20,-20,0,0.76,0.01,-0.01,0,0.82,0.04,-0.04,0,-0.16,,,0,[Fe/H],4.54,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h47m30.45s,341.8768719,+83d41m51.11s,83.6975307,19.552,0.0113,-0.0113,7.53,0.03,-0.03,5.449,0.021,-0.021,7.27896,0.000218,-0.000218,2020-12-10 00:00:00,2021-01,2020-12-17 00:00:00
HIP 38594 b,HIP 38594,1,1,2,Radial Velocity,2020,Multiple Observatories,Published Confirmed,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>,60.722,0.122,-0.122,0,0.256,0.003,-0.003,0,,,,,,,,,8.1,1.7,-1.7,0,0.02549,0.00535,-0.00535,0,Msini,0.17,0.11,-0.11,0,,,,,,,,,0,<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..250...29F/abstract target=ref>Feng et al. 2020</a>,M0,,,,,,,,,0.61,0.02,-0.02,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h54m10.54s,118.5439118,-25d18m08.31s,-25.3023073,17.7886,0.0095,-0.0095,9.75,0.1,-0.1,6.169,0.021,-0.021,9.08528,0.000271,-0.000271,2020-09-08 00:00:00,2020-10,2020-09-03 00:00:00
L 98-59 b,L 98-59,1,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,2.2531136,1.2e-06,-1.5e-06,0,0.02191,0.0008,-0.00084,0,0.85,0.061,-0.047,0,0.076,0.005,-0.004,0,0.4,0.16,-0.15,0,0.00126,0.0005,-0.00047,0,Mass,0.103,0.117,-0.045,0,24.7,5,-4.1,0,627,33,-36,0,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415,135,-135,0,0.3,0.03,-0.02,0,0.27,0.03,-0.03,0,-0.46,0.26,-0.26,0,[Fe/H],4.86,0.13,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,2021-08-23 00:00:00,2021-09,2021-08-23 00:00:00
L 98-59 b,L 98-59,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,2.25314,2e-05,-2e-05,0,0.0233,0.0017,-0.0017,0,0.8,0.05,-0.05,0,0.071,0.004,-0.004,0,,,,,,,,,,0.1,0.17,-0.07,0,23.9,5.3,-4.4,0,,,,,0,<a refstr=KOSTOV_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158...32K/abstract target=ref>Kostov et al. 2019</a>,M3 V,3367,150,-150,0,0.31,0.01,-0.01,0,0.31,0.01,-0.01,0,-0.5,0.5,-0.5,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,2020-04-10 00:00:00,2019-07,2019-06-13 00:00:00
L 98-59 b,L 98-59,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,2.2531134,1.5e-06,-1.5e-06,0,,,,,1.014,0.071,-0.071,0,0.09,0.006,-0.006,0,,,,,,,,,,,,,,82.28,,,0,839,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,3469,68,-68,0,0.31,0.01,-0.01,0,,,,,,,,,,4.94,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,2023-05-15 00:00:00,2017-07,2023-05-15 00:00:00
L 98-59 b,L 98-59,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,2.2531,0.0004,-0.0004,0,0.02282,8e-05,-8e-05,0,0.8,0.05,-0.05,0,0.071,0.004,-0.004,0,1.01,,,1,0.00318,,,1,Mass,0.12,,,1,,,,,610,13,-13,0,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412,49,-49,0,0.31,0.01,-0.01,0,0.31,0.03,-0.03,0,-0.5,0.5,-0.5,0,[Fe/H],4.94,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,2020-04-10 00:00:00,2019-09,2020-04-16 00:00:00
L 98-59 c,L 98-59,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,3.6904,0.0003,-0.0003,0,0.0317,0.0001,-0.0001,0,1.35,0.07,-0.07,0,0.12,0.006,-0.006,0,2.42,0.35,-0.34,0,0.00761,0.0011,-0.00107,0,Mass,0.07,,,1,,,,,517,11,-11,0,0,<a refstr=CLOUTIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019A&A...629A.111C/abstract target=ref>Cloutier et al. 2019</a>,M3 V,3412,49,-49,0,0.31,0.01,-0.01,0,0.31,0.03,-0.03,0,-0.5,0.5,-0.5,0,[Fe/H],4.94,0.06,-0.06,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,2020-04-10 00:00:00,2019-09,2020-04-16 00:00:00
L 98-59 c,L 98-59,0,1,4,Transit,2019,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,3.6906777,1.6e-06,-2.6e-06,0,0.0304,0.0011,-0.0012,0,1.385,0.095,-0.075,0,0.124,0.008,-0.007,0,2.22,0.26,-0.25,0,0.00698,0.00082,-0.00079,0,Mass,0.103,0.045,-0.058,0,12.8,2.6,-2.1,0,553,27,-26,0,0,<a refstr=DEMANGEON_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021A&A...653A..41D/abstract target=ref>Demangeon et al. 2021</a>,M3 V,3415,135,-135,0,0.3,0.03,-0.02,0,0.27,0.03,-0.03,0,-0.46,0.26,-0.26,0,[Fe/H],4.86,0.13,-0.13,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h18m07.89s,124.5328604,-68d18m52.08s,-68.3144658,10.6194,0.0032,-0.0032,11.685,0.017,-0.017,7.101,0.018,-0.018,10.5976,0.000765,-0.000765,2021-08-23 00:00:00,2021-09,2021-08-23 00:00:00
